t,s_q,s_a,p_q,p_a,U
3.0769230769230766,113.38289538574155,0.518215766113285,-18.895447865907286,0.6802361231726572,17.933400495372425
3.0936454849498327,113.06681096695746,0.5295948051895123,-18.908069761739185,0.6806905114226056,17.096282989350453
3.1103678929765883,112.750524493078,0.5409811182491725,-18.919613970725585,0.6811061029461161,16.278657318238587
3.1270903010033444,112.43405397581023,0.5523740568708125,-18.93008164836925,0.6814829393412881,15.480606725832448
3.1438127090301,112.11741740693697,0.56377297335025,-18.93947400837749,0.6818210643015848,14.702209863271868
3.160535117056856,111.80063275732559,0.5751772207362594,-18.9477923224932,0.6821205236097505,13.943540786704709
3.1772575250836117,111.48371797593815,0.586586152866207,-18.955037920322564,0.6823813651316076,13.204668955988694
3.1939799331103678,111.1666909888426,0.5979991244016468,-18.961212189159465,0.6826036388097362,12.485659234428043
3.2107023411371234,110.84956969822541,0.6094154908638658,-18.966316573806576,0.6827873966570323,11.786571889542811
3.2274247491638794,110.53237198075307,0.6208346086928695,-18.97035257626177,0.6829326927454193,11.107462593491743
3.2441471571906355,110.21511569466827,0.6322558349919225,-18.97332175716029,0.683039583257766,10.448382442635552
3.260869565217391,109.89781866631725,0.643678528012559,-18.97522573307034,0.6831081263905279,9.809377934269747
3.277591973244147,109.58049869472296,0.6551020469899536,-18.976066177419966,0.6831383823871146,9.190490983757892
3.294314381270903,109.26317355039718,0.6665257521856812,-18.97584482025994,0.6831304135293537,8.59175892987333
3.311036789297659,108.94586097438683,0.6779490049220538,-18.97456344807027,0.6830842841305257,8.013214541648802
3.3277591973244145,108.62857867732171,0.689371167616398,-18.97222390356342,0.6830000605282792,7.4548860262238925
3.3444816053511706,108.31134433846371,0.7007916038152858,-18.968828085484294,0.6828778110774306,6.916797037686024
3.361204013377926,107.99417560475763,0.7122096782287048,-18.964377948406906,0.6827176061426448,6.398966686900724
3.3779264214046822,107.67709008988345,0.7236247567641755,-18.958875502527878,0.6825195180909999,5.901409552326034
3.394648829431438,107.3601053733104,0.7350362065608049,-18.952322813456657,0.6822836212844361,5.424135691806637
3.411371237458194,107.04323899935265,0.746443396023284,-18.944722002002532,0.6820099920720875,4.967150655342237
3.4280936454849495,106.72650847622674,0.7578456948558167,-18.936075243958406,0.6816987087824992,4.530455498825005
3.4448160535117056,106.40993127511085,0.7692424740959888,-18.92638476988143,0.681349851715728,4.114046798740555
3.4615384615384612,106.09352482981033,0.7806331061268071,-18.915652865025574,0.6809635031409174,3.7179166685642637
3.4782608695652173,105.77730654022798,0.7920169645517721,-18.903881870247528,0.6805397473289077,3.342052780279529
3.494983277591973,105.46129376371954,0.8033934245060756,-18.891074179798164,0.6800786704727306,2.986438371916938
3.511705685618729,105.14550381608908,0.8147618626207723,-18.877232241585602,0.6795803606970785,2.6510522688926965
3.5284280936454846,104.8299539717082,0.826121657018484,-18.862358557209593,0.6790449080595423,2.335868904697788
3.5451505016722407,104.5146614626097,0.8374721873460299,-18.846455681728905,0.6784724045422376,2.0408583411859196
3.5618729096989963,104.19964347758452,0.8488128348069363,-18.82952622342585,0.6778629440433277,1.7659862897737282
3.5785953177257523,103.8849171612819,0.8601429821938303,-18.81157284356798,0.6772166223684444,1.511214133545229
3.5953177257525084,103.57049961331303,0.8714620139207095,-18.79259825616694,0.676533537222007,1.2764989502533834
3.612040133779264,103.25640788735805,0.8827693160550889,-18.772605227734534,0.6758137881984405,1.061793536210592
3.62876254180602,102.9426589902766,0.8940642763500215,-18.751596577035976,0.6750574767732924,0.8670464310600935
3.6454849498327757,102.62926988122203,0.9053462842759857,-18.729575174840395,0.6742647062942516,0.6922019434201667
3.6622073578595318,102.31625747075925,0.9166147310526455,-18.706543943668557,0.6734355819720655,0.537200177392548
3.6789297658862874,102.00363861998638,0.927869009680469,-18.68250585753786,0.6725702108713605,0.40197705992653837
3.6956521739130435,101.69143013966007,0.9391085149722163,-18.657463941704588,0.6716687019013627,0.2864643690299375
3.712374581939799,101.379648789325,0.9503326435842788,-18.631421272403482,0.6707311658065231,0.19058976281792733
3.729096989966555,101.0683112764471,0.9615407940478827,-18.604380976584597,0.6697577151570433,0.11427680939065098
3.7458193979933108,100.75743425555108,0.9727323668001399,-18.576346231647477,0.6687484643393071,0.057445017530253384
